  -3.48307392e+02  -1.62517672e+02  -2.52521128e+03  -4.67241879e+02
  -5.55416695e+02   6.59440860e+02   8.09717037e+02   6.77755159e+02
  -1.09877127e+03   8.53225671e+01   9.00221464e+02  -3.46700664e+02
  -6.08463062e+02   5.25304520e+02   1.61574205e+03   1.02709181e+03
   2.52179469e+02  -5.01634240e+02  -4.94021807e+02   8.31338350e+01
  -2.38364380e+02  -6.42162307e+02  -1.95858311e+02   3.35945768e+02
   4.68555267e+02   8.09782971e+02   1.68803993e+01   3.89280457e+02
   7.96565153e+02   4.46862225e+02   5.78228012e+02   5.04066894e+02
  -1.85156245e+02  -8.22026585e+01   5.56787479e+02  -2.88890510e+02
  -4.37357026e+02   3.69473525e+02  -2.99598907e+02   4.28429689e+02
  -2.03190781e+02   8.25596041e+01  -5.50355368e+02   2.54860602e+02
  -6.30876881e+02   2.39664297e+01  -7.38075235e+02   1.23825260e+02
   5.47648841e-01   8.88031594e+01  -4.79827682e+02  -7.60896961e+01
  -4.23080430e+02   1.39384135e+02   2.06962870e+01   2.68085190e+02
   1.62712185e+02   5.39497360e+02   2.18117558e+02   1.03159746e+02]"
"[ -644.12303524 -4490.05294426 -1453.23246188   850.19615088 -1544.70100436
  -165.99707526  1427.21258135 -1357.9873957   1843.7733601   -467.01662086
  -738.47388174  1803.44562344  -785.71026364  1269.21308433  1499.85632366
 -2502.75494688  -901.96522187  -817.33880833 -1091.10020301  -548.72655486
  1182.95112929    80.72188612  -141.38946414   -92.52340426  -474.69121284
 -1096.22779288  -533.03045388   728.70030766   152.39755079  -662.58840275
  -180.48413806   -24.99713251   975.32991859  -406.56465946  -130.26628297
  -615.97200819    60.67539989  -678.3347363  -1018.62300257  -649.82637998
  -354.2140663   -331.74800969    -9.69308148   200.6775658    220.80745518
  -441.85627898  -687.62472169  -391.2302861    247.81310974   326.95980187
   783.99110241  -309.74008606   228.30487654    51.59156857  -357.43859361
  -133.09654792   225.9465279   -286.75226778    12.84646283  -375.59764005
  -113.00861138  -136.38679689   513.27025481  -229.98263765]"
"[-1151.74616574 -3602.66633861  2401.71929001   117.15036682   870.51786642
  -188.68104514  -737.56572683    81.34365876  1029.44347269  1742.00951244
    92.96828938   657.52935875  -665.21121405   987.56043903  -622.17752062
  -901.32892135   124.59814531  -186.94485104  -636.58457056   470.14007042
  1179.66215729   378.2404076    300.44276142  2161.62499768   550.22696001
  -496.16724589   -58.06222669  -364.53130835  -461.03126879  -236.60940122
 -1062.3897993     47.98233896   241.56647417  1192.22061723 -1232.94705325
  -209.88865058    17.29738039  -531.38882442   103.67334307  -700.43657995
   261.68713722  -554.10540618  -260.03640408  -138.89239796   872.10920456
  -494.68903662  1024.10111467   183.27897181  -802.95201558  -328.18422856
   422.39259157   -55.81813362   -49.96489695   -62.82335105  -236.33437016
   -96.31206796  -790.22270791   211.28565014   313.89659827  -378.3264267
   -26.42689866   659.79493624   792.90945492  -668.26763915]"
"[ -3.11484319e+03  -4.01357011e+03  -1.95190300e+03  -2.39473634e+01
   5.82856264e+02  -6.13689866e+02   9.73915232e+01  -7.19721744e+01
   5.49514166e+02   9.29402411e+02  -7.13275526e+02  -7.57420007e+02
  -1.88809757e+03   1.13874344e+03   1.16396351e+02  -1.16428083e+03
   1.40267498e+02  -8.45084947e+02  -7.92702987e+02  -2.29962199e+02
   1.98530482e+02   2.14304676e+02  -2.79480212e+02   1.09937236e+03
   1.62376681e+02  -3.10834196e+02   3.34817434e+02   2.54759413e+02
   2.14963128e+02  -3.82069161e+02  -6.63164899e+02   3.59083470e+02
   6.86625531e+01  -3.79877881e+02  -9.35263729e+02   3.67465597e+02
   3.81227441e+00   2.28352510e+02  -6.93299090e+02  -4.89705218e+02
  -2.02226314e+02  -7.48546839e+02  -7.28426443e+01  -5.58883299e+01
   2.73653313e+02  -3.15559260e+02   6.09861990e+02  -4.44008919e+02
   9.95819788e+01  -3.30100598e+02   2.24712083e+02  -1.75066572e+02
  -3.52353071e+01  -1.06916321e+03  -7.03611001e+02   4.10003868e+02
  -4.74211606e+00  -6.84065061e+02   8.33558511e+01   1.91577372e+02
   5.74674878e-02   2.81852308e+02   4.74135542e+02  -9.31295175e+02]"
"[  3.90463644e+03  -3.67997226e+03  -1.36296047e+02   2.46365564e+03
  -1.97762847e+03   1.67896042e+03   3.26189320e+03  -7.60963275e+02
   1.47575460e+03   4.56556082e+02   2.57907558e+02  -1.39400001e+03
  -3.63099330e-02   4.90167936e+02   4.76333642e+02   2.89191088e+02
  -1.11829330e+03   1.78497543e+03  -1.92109449e+03  -4.19006991e+02
   2.31727192e+03  -6.99431815e+02   8.62376789e+02   1.54469327e+02
   5.23816843e+02   4.40185043e+02   3.13545699e+02  -7.38713807e+02
  -2.35774415e+02  -1.79742637e+03  -2.53351636e+00  -2.35255940e+02
  -4.15644691e+02   4.40936180e+02  -6.43298246e+02  -4.44881272e+02
  -6.55426087e+02  -5.55768462e+02   1.09293964e+03  -4.44673144e+02
  -1.65211974e+02  -3.14450500e+02   1.37536755e+02   2.18384012e+02
  -8.21099782e+02   5.17455558e+02   1.07761320e+03  -1.04101184e+02
  -3.63091173e+02  -9.21847387e+02   5.34619694e+02  -2.05024961e+02
  -4.18667665e+01   2.86365391e+02  -6.58857740e+02  -3.82106520e+02
   2.99350824e+02   5.60195933e+02  -6.07960936e+02  -1.02572425e+03
   1.88822124e+02   5.60407163e+02   6.42559302e+01  -2.61913418e+02]"
"[ 2223.02917107 -4352.51878443 -3921.23737031  2421.77154698 -2294.75751254
  1557.90349636  4361.95515635  -374.50256094   915.71333521  1362.84113279
  -357.83311129 -1861.53092313    68.77530387   258.14919589   497.64590477
  -257.01468355  -616.5881873    856.21507471 -1060.67849333  -533.07569553
  1433.200543    -143.41446087    26.01037447   771.56336101  -520.14159303
  -316.24215581    97.38928234 -1456.13609797  -369.48568804  -501.94814331
   169.7596806    -62.95153959  -597.20301228   -43.81597514  -381.6617153
  -913.983208   -1068.58702714  -341.5496814    931.84250341  -370.78300534
   247.07318014   190.18171729   260.41969752  -229.93205797 -1025.91692318
   184.10408994   437.22942684  -105.86433815   187.733396    -399.88952982
   198.36467735  -643.13065682   -42.84369737    11.7531044   -532.40680349
    16.20115729   392.02273625   228.33853873  -845.28472311  -477.1595259
   307.06992085   552.17850056   528.22806447  -473.51375688]"
"[ -578.02024093  4491.56179008  2265.53465716 -3066.1242918  -2683.28679112
  1553.29516214   957.21011111  -671.39510639   399.49949359  -231.68941855
  1791.41934096   114.75248457 -2339.27562825  -762.55815846  -576.30588744
   228.40324445  -438.72150473    55.72665914  -318.04006064  -717.48031007
 -1528.59908018   866.18407623   690.73495666    92.45622144  -300.423006
  -794.98778313  -555.72296863  -278.21669107  -340.94313036 -1054.0851098
   411.39020141  -853.01660414  1010.7526061    -83.95820066  -236.153248
   178.69358742    84.90999673  1025.97592321    64.88069158  -657.81697465
    96.91124362  -930.0445645    336.98575933  -363.01935477    95.46209123
   149.8744336   -130.29694495   268.96437934  -202.41509192  -194.40716292
  -415.14417675  -393.26478638   771.57219997   469.90143399   929.51371036
    95.2579849    135.73606601   -91.13983264   -93.49464681   260.67972781
   -19.13816768   -81.07524395   519.7395214   -471.14954745]"
"[-2132.7266347   3975.72843391  -323.00551874 -3157.81045663 -2640.99174572
  3054.65694943  -817.03204854   447.40131084  -769.92527877  -776.49045306
  1653.69122363  1480.36294856 -1669.73078935   224.50616646  -724.70465284
  -541.96851366 -1162.86089331   943.40957615  -996.77005608 -1074.18320486
 -1469.42792366   916.02874416   374.61753364  1258.74775272   904.71283852
  -700.73651208  -886.16401749  -408.33868784  -267.53677269 -1001.66482601
   751.71993531  -355.11261926   269.10582963  -743.44614398   -25.51803383
   338.95351716    88.43825571   490.75954188   505.07876212   549.65567123
  -512.9333147    457.70851032   -46.44974077   120.88906312   183.49397799
  -159.4221051   -281.40624712   151.1640933   -288.38283406   457.12678942
  -827.83915093   443.35697388   248.5111261    791.97698994   355.36938437
  -328.45286168  -116.02386674  -175.46919958  -178.48586439   487.63122064
   202.07189195   190.6690169    371.4582617   -113.15194672]"
"[  2.36664275e+03   1.92473413e+02   9.21551335e+01  -1.76433327e+03
   2.29264410e+03   6.33253812e+02   5.93901614e+02   6.66894611e+01
   2.76555771e+03   1.99623201e+03   7.59531518e+02   3.46207828e+03
  -2.06089149e+03  -7.31444085e+02  -7.35045095e+02  -8.48683908e+02
   1.96539040e+01  -4.85544524e+02  -8.25991142e+02  -5.35188136e+02
  -1.55287085e+02  -8.34194385e+01   7.02681590e+02  -1.97663178e+02
  -4.01247481e+02   7.57372112e+02  -6.60328620e+02  -7.71555586e+02
  -1.68619803e+02   8.96732526e+02  -1.24960519e+03  -2.69261043e+02
   3.24894119e+02   9.61544027e+02   1.43357014e+02  -2.51058377e+02
  -9.38883419e+02   1.14397826e+02   9.55453784e+02  -3.87713489e+02
  -5.13526116e+02   3.36809687e+00  -6.26767643e+02   1.19655981e+02
  -3.17076929e+02   1.21323771e+03  -6.59634577e+02  -2.66924073e+02
  -2.32541851e+02   7.59381075e+02   9.24318085e+02  -1.06234465e+02
   4.70188293e+02  -7.33293355e+02   1.42545823e+02  -5.56149905e+02
   2.83941852e+02  -7.42553279e+02   2.04079354e+02  -1.14855619e+02
   5.51125936e+02  -1.18059260e+02  -1.41640715e+02  -1.18500378e+02]"
"[ -808.75342292 -3518.95192885   721.86588971  -975.22363632  -982.33657236
  2887.29963391  -682.05800664  1502.52798634  1392.30126135  1555.03651368
 -1802.85583586  3301.30633066 -2076.59537318  -774.99057426   -28.44595172
  -982.24826905  -351.08589225   258.10202247 -1447.33290461  1042.02905707
  -329.20940824  1207.95961257   190.44638795  -298.74051018  -690.82165967
   855.32084066  -251.67598044  -616.89731765  -873.5308989   -723.98126969
    83.08706717   354.68339102   531.04231427   -62.48337707  -484.55153426
   527.25070794  -301.67067229  -745.71095377   290.72680487 -1026.23537517
   273.35472212   598.20871605   168.6429847    373.24285443 -1444.56818607
  -737.71010355   387.37700092   628.51703083  -427.47636605  -343.03783627
  -371.37573067  -451.41138925   -68.51793761   186.89402479   150.82203718
  -224.40517146   113.6094171   -540.33740928  -811.01654111    72.59346408
   641.13287551  -782.90755872   217.41327671   202.32149244]"
"[  350.90491077  1743.74772925 -3406.09243193   490.52413591 -3725.58170905
  2038.32309748  -505.62864882 -2053.71947338  1330.50802554   208.01491256
  -351.13810834  3708.98319827    37.59736435   604.46983662   298.32269994
  -180.50995591  -897.31503277 -1336.87416162  -264.79332836   689.06050909
   211.87522978  1727.60235602   -20.67729675    61.91070314   964.12140038
  2016.99996466  1023.52508616  1749.86946649  1686.17801134   373.07204005
   449.64689108  -372.46178158  -391.78272992  -694.50450279   968.68494353
  -568.98690047   248.8218284  -1419.75698057  1555.52511614   -13.10088477
  -788.23500978  -836.75063276 -1516.96178945  -339.29819956  -741.64379011
  -607.03470393   381.27780213  -806.0188599    717.10232931 -1094.22572744
  -655.33441163    18.84057805  1155.12579599    52.76232046  -671.6308305
  1020.96314822   318.55006575  -390.10861074  -203.14467143  -349.33572994
  -702.25211522  -665.42120947   675.49868471    35.26267118]"
"[  350.90491077  1743.74772925 -3406.09243193   490.52413591 -3725.58170905
  2038.32309748  -505.62864882 -2053.71947338  1330.50802554   208.01491256
  -351.13810834  3708.98319827    37.59736435   604.46983662   298.32269994
  -180.50995591  -897.31503277 -1336.87416162  -264.79332836   689.06050909
   211.87522978  1727.60235602   -20.67729675    61.91070314   964.12140038
  2016.99996466  1023.52508616  1749.86946649  1686.17801134   373.07204005
   449.64689108  -372.46178158  -391.78272992  -694.50450279   968.68494353
  -568.98690047   248.8218284  -1419.75698057  1555.52511614   -13.10088477
  -788.23500978  -836.75063276 -1516.96178945  -339.29819956  -741.64379011
  -607.03470393   381.27780213  -806.0188599    717.10232931 -1094.22572744
  -655.33441163    18.84057805  1155.12579599    52.76232046  -671.6308305
  1020.96314822   318.55006575  -390.10861074  -203.14467143  -349.33572994
  -702.25211522  -665.42120947   675.49868471    35.26267118]"
"[ 1869.62304946    22.3132397  -3924.25969216  1924.20570635 -5002.43791784
  1452.00607195  1209.16731409 -1267.6125654   2455.31107191  1977.44171511
  -154.35570639  1580.90661447 -1527.75490144  -325.83641445   624.16099401
 -1004.37627573 -1391.29589421 -3222.06104051  -245.18914827  -462.6394472
   592.80418739   227.25939618   486.62169834  1864.42636646   298.83088803
   496.95454847  -615.76000765  1815.81127203  1383.84696437   756.98528892
  -605.6561762  -1123.18953312   607.80714247  -163.37902891   838.11060705
   937.23124045   123.11676354   458.89719273   -69.85065998  1409.75715747
  -451.55476456   396.10135249  -750.08623931   464.58053249   673.90488185
   -23.18994791  -663.07524965   423.01788265  -607.92976265  -286.19541727
 -1637.6741273   -481.35461455  1093.11973913  -181.80287142   290.36384665
   199.81250439   601.56342463   940.51827739   428.47104126  -462.41894503
  -224.57490074   756.07810381 -1298.31903685    80.35370446]"
"[ 1869.62304946    22.3132397  -3924.25969216  1924.20570635 -5002.43791784
  1452.00607195  1209.16731409 -1267.6125654   2455.31107191  1977.44171511
  -154.35570639  1580.90661447 -1527.75490144  -325.83641445   624.16099401
 -1004.37627573 -1391.29589421 -3222.06104051  -245.18914827  -462.6394472
   592.80418739   227.25939618   486.62169834  1864.42636646   298.83088803
   496.95454847  -615.76000765  1815.81127203  1383.84696437   756.98528892
  -605.6561762  -1123.18953312   607.80714247  -163.37902891   838.11060705
   937.23124045   123.11676354   458.89719273   -69.85065998  1409.75715747
  -451.55476456   396.10135249  -750.08623931   464.58053249   673.90488185
   -23.18994791  -663.07524965   423.01788265  -607.92976265  -286.19541727
 -1637.6741273   -481.35461455  1093.11973913  -181.80287142   290.36384665
   199.81250439   601.56342463   940.51827739   428.47104126  -462.41894503
  -224.57490074   756.07810381 -1298.31903685    80.35370446]"
"[  5.88563680e+03   4.57164286e+03  -2.16794469e+03   1.98286868e+03
   2.00097267e+03   1.30004707e+03  -3.38042391e+03  -1.08049083e+03
   1.06263070e+03   1.40823461e+02   4.28101917e+01   1.30618727e+03
  -1.38283458e+03   3.63111949e+02   5.18244277e+02  -1.04563740e+03
  -1.22595748e+03   8.39601235e+02  -1.20690043e+03  -1.48448784e+03
  -2.54207723e+02  -8.50625315e+02  -1.43856866e+03   6.65463632e+02
  -9.94314440e-01  -8.55350325e+02   9.48506574e+01  -4.88527921e+02
   7.33919289e+02  -9.69253858e+02   2.19222621e+02  -9.60786721e+02
   7.84227443e+02  -2.71720398e+02   6.56979509e+02   1.57859591e+01
   2.31067356e+02  -8.22923939e+01   4.15248332e+02   3.43131008e+02
  -3.56874852e+02   1.11257255e+02   9.54493574e+02   5.58139715e+02
   5.81729343e+02   8.60400110e+02   1.11331010e+02   7.86032530e+02
   2.52305149e+02   1.61700079e+02  -4.99090405e+02   2.73472865e+01
  -6.10404256e+02  -6.24961793e+02   7.72454300e+02   4.09771830e+02
  -9.31990751e+00  -2.56465768e+02  -1.42377354e+02  -4.40638918e+02
   1.22517219e+02   3.10551773e+02  -1.59793486e+02  -4.98596031e+02]"
"[  982.02562855  4589.61573276 -1913.52409409  -725.93985244  1117.21943523
   790.89386012  -445.36467173 -2055.17045969   974.94162385  2766.55831441
  -260.25738342  1429.74562023 -1227.21124364   584.59498211   470.85692499
 -2086.51236189 -1842.01123621  1294.61958426  -302.82830058 -1163.90558394
  -590.78211284  -937.36718176   414.0812717    915.51811712   789.37616504
   419.33637093  -909.52947061  -221.64011881   182.87744815 -1373.40162181
  1392.91437802  -842.92605652  1757.99792773    41.79960593   662.02737501
  -580.63944128  -629.96975204   291.863107       5.5045938    692.11014962
   211.37763806   674.54746082   489.33466468  -433.79925578   812.32406835
    68.28917647   365.43601144  1273.9527456   -652.47076307   500.07589752
  -125.30258262  -370.86716747  -103.42259284   467.06509909   412.54990168
   638.37227309   152.00231314  -998.10392127    58.89339396   411.74459624
  -237.67025222   271.1680785    395.56493564   -13.96420856]"
"[  6.44071021e+03   3.26640977e+03  -1.86971194e+03   4.19522502e+00
   2.13443558e+03   5.36466218e+02  -6.08088520e+02  -3.76919667e+02
   2.30124197e+03  -7.84724719e+02   6.24825088e+02   1.41202843e+03
  -1.44667674e+03   7.85836495e+02  -5.81670912e+02  -1.79644461e+03
  -5.10583094e+02  -3.81889415e+01  -5.56073319e+02  -8.04764744e+02
  -1.29517032e+03  -4.58030746e+00  -8.82873554e+01   4.61532620e+02
   5.54648240e+02  -1.50942611e+03  -2.69640768e+02  -6.67556477e+02
   1.61281432e+02   3.86613835e+02  -1.90409450e+02  -1.38196803e+03
   1.57687211e+02   1.48125432e+02  -4.54404561e+02  -3.96902875e+02
  -2.77782786e+02  -9.07695054e+01   6.84085904e+02   3.25807071e+02
  -1.29792472e+02   1.77755718e+02  -7.37409884e+02  -9.82234545e+02
  -5.78092008e+02   1.58808161e+02  -4.73368446e+02   5.58253635e+02
   3.66629090e+02  -2.71670882e+02   4.77117725e+02   4.60921478e+01
   2.55270821e+02   1.85301491e+02   4.36150628e+02   5.23041616e+02
  -3.98366706e+02   2.06532403e+02   6.66335479e+02   4.45430096e+02
   6.50993249e+02  -5.70770020e+01  -2.46519903e+02   2.02759118e+02]"
"[ 2784.67783992  1250.01776014 -1524.84150014 -2633.42212701  1851.94348972
   699.72966387    90.58370191  -491.58187917  1532.89976886  1269.18336974
   692.03600824  3035.03041566 -1436.93038803   482.41560796  -707.8485421
 -1226.74183479  -231.42432086   484.55318523   294.19325752 -1628.46899338
  -881.34719018   509.34005067  -128.47107393    73.49916157   497.6242005
  -406.37818643  -875.12093327  -587.35301686   -13.85238615   680.61839563
  -412.38150836  -992.79492815  1158.67045852   652.43362027   144.96708556
  -112.94920456  -955.77139621   348.66723633  1127.19380437  1005.32123779
  -895.9639365    -64.84693157 -1330.06924306  -120.90917869   233.6726684
  1567.23052985  -692.49816359   -10.57826159   -59.64063543   731.15781443
   879.43772784   -77.24852821   706.04143168  -334.47484624   197.12538807
   -19.71913067  -746.72050614  -550.98222829   237.12342896   -28.85344846
   556.38780224  -230.86541544  -428.45846936  -518.94789213]"
"[ 7772.20692498  3966.78661569 -2460.35953377  3382.12747846  1278.0602257
  1026.93717853 -3850.30956     -677.06197377 -1248.50753742   -35.90321223
  -254.3812227    352.32123853   601.38959992   382.02247412  -614.8233304
  1054.23366185 -1693.84708352  1223.55629487 -1667.38102877 -2005.10659494
   257.334852     288.05780033  -989.90565576   -14.23582905   784.05492756
  -333.71736526  -266.82909009   -73.47110581   268.86912016   524.30433071
   150.74925357  -641.90652694   614.2292076   -886.09330162  1057.30386799
   784.6535624   -400.8620479   -543.07349324  -209.56489256   842.32999552
  -336.11865053   448.8439348   -448.97021792  -545.70326701  -143.24822336
  -369.22910099   655.10616283   221.08772466  -124.34908603   630.62769046
   452.86173845 -1077.61155004   -94.35424833    84.33389513  -124.75595068
   218.64035358    78.06168612  -503.42284213   212.94819096   217.98352687
  -300.21448802  -559.22294048   -43.28902624   307.45285314]"
"[ 6647.27413474  3643.65588545 -4237.62944946  3538.21238301  2156.23430527
   509.08605712 -3883.34199634  -312.0597423  -2915.53817884   616.18141364
  -791.91800623  -265.83862503  1188.60359537   208.43889502 -1232.73620505
  1488.28398331 -1507.07055478   733.18020318 -1568.15000175 -1374.61786573
   511.68021915  -176.42188239  -998.38996783  -561.51613904   -39.40071412
  -210.19814221  -127.71133868   414.57819052   116.5944886   1042.66292828
  -100.45741089  -202.50995445    29.74385708  -853.54464358  1336.12764723
   550.82766019  -406.388174    -375.21242061  -194.28079318   238.03778065
  -445.89603629  -134.99417048  -429.81442603  -113.49909535  -433.05677175
  -446.4605044    260.87711898    91.47628639    68.43629733   121.59373198
    28.56347665  -915.21230002   323.27669182   388.32279968  -428.3431004
  -169.43034573    39.28900515   -44.9991822    726.00765317   196.4162945
  -310.29669706  -207.59274114  -257.9344046    552.19459656]"
"[ 8209.01189365  3152.11023393 -2150.59413417  1726.52725939  1523.16156061
  1340.15243297  2094.17913637  1252.68778835  -824.86362103 -1717.08990916
 -1063.18450084  1177.68517376 -1535.15494822  1206.48431424  -367.35126526
  -398.43688869 -1072.8302121  -2590.69371105  1913.9447995    321.88416201
  -778.01138118   102.56912149   152.52133254   -22.24397969  -920.58924069
   112.13775816 -1264.01648201  -199.5496625    145.95615716   -89.88321734
   183.82338095  -573.13715764   193.31085155  -142.69928946  -934.00270995
    88.06089157  -532.64278901   677.44776188   295.38587901  1780.38131421
  -253.91927499    16.18487785  -343.76635182  -465.56935361   204.09756229
   243.25240059  -416.12987732   142.44930119   708.53288488   133.90661472
   173.81719011  -101.92765677    56.91359877  -975.70644598  -284.92297828
   805.87669214  -315.52210167   104.81705522  -662.34346342  -695.16461025
  -861.79124481  -528.62217163   411.82936558   128.49715083]"
"[ 7271.6781532   2651.554307   -4460.42153525  1451.76443359  2396.12412632
  1142.16745797  2308.24526408  1534.50531303 -2561.94778137 -1178.31190212
 -1433.18134411   498.18554937  -355.54037686  1183.31627575 -1039.70479758
    -7.95718507 -1012.45421977 -2189.77799342  2130.20872449   725.76371585
  -757.88472243  -271.43341048   137.96729383  -536.89021756  -576.42123606
  -577.30173285 -1076.25357744   -69.44419031   -85.47614584  -139.46694292
   548.09014811  -189.23665363    17.6566295    128.63371239  -556.29654246
   102.06764318  -535.795384     816.62123152   757.50123907   855.08766107
   602.91463189    36.72550853   263.18940893  -326.98422554   452.71484096
  -210.99610132    86.66762446   649.86621872   661.56002365   772.88112096
  -100.56175277   -21.93195663  -171.50813888   -90.13797767   419.13104057
   654.63065301  -376.78812989  -462.03164112  -346.63549055  -652.66400886
  -664.86153273  -750.73065575   791.5827958    345.15586039]"
"[-1866.90175768  2691.14678069  4599.1612331   -811.35582234  -865.16247282
  1839.11732498  2272.16496033   402.23587187  -181.32066015   957.56644962
  1107.31785198  -775.20354747 -1035.11487504  1500.60705      -59.1671701
   645.52937197  -106.09324701   130.59090169   150.79086018   -22.818282
   -14.84948276   307.65242883  -860.52824434  -485.56825215   907.76353395
 -1328.52880812  -981.11929397  1344.59164745  -538.13576733   162.33209245
   191.31953407   696.26838351  -777.10811326    81.45338972   161.51305017
   145.25413401   423.51036716  -161.08935243   519.15370279   -79.21149871
  -185.24055274   236.11403282  -127.18615581  -325.1997666    818.75796854
   345.19173284  -209.19954756  -396.77733312  -309.21771578   190.22512573
  -132.14083249  -587.94116698  -551.08729428   130.18704391    89.87632161
   311.12882739   270.90203184   741.88322489  -637.83142176   -46.88688867
   -64.57090763   390.96600713   323.85139935   526.12501377]"
"[ -3.54545145e+03   2.59600085e+03   1.82907803e+02  -2.61890871e+03
  -2.05227834e+02   3.57935236e+03  -4.00827580e+02  -5.63531193e+02
  -5.72560308e+02  -8.16129002e+01   1.77725091e+03  -3.16316458e+02
  -3.59518064e+02   1.67866523e+03   1.02205548e+03   6.31620218e+02
  -3.66814538e+01   1.53214003e+02   8.84601100e+02  -4.56185358e+02
  -3.44980110e+01   8.05930670e+01  -4.00933013e+02  -1.57188232e+01
   2.65883772e+02  -6.98888926e+02   8.09256292e+02   3.44792726e+01
   2.81510607e+02   2.19617333e+01  -2.19939867e+02   5.86970182e+02
  -8.99991181e+02   2.00754971e+02  -7.85194962e+01   4.94852001e+02
  -1.68448663e+02  -4.23228847e+02   1.55425840e+02   9.47874424e+02
   1.04531642e+02  -9.18633344e+02   3.11257522e+02   4.07417708e+02
   2.37888037e+02  -2.45449908e+02  -6.88512994e+02  -6.20640432e+02
  -1.15673131e+02  -3.62588012e+02   2.82835701e+02  -2.04648685e+02
   1.93344345e+02   3.75743584e+02   1.15951120e+02   1.98599729e+02
   4.30304357e+02   1.25674826e+02  -4.22255038e+02  -3.84537756e+01
  -1.67362651e+02  -3.41700575e+00   3.30835818e+01  -4.88096520e+01]"
"[ 4832.026817    -138.1946924   1458.20395811 -2741.86250461  2766.84874768
  -499.48316738   375.77145565   516.38223604  2240.19785328 -1393.06089994
  1475.40919084  1432.91926848   437.02819754   -24.22135301 -1695.98982407
 -1051.70221931  1131.72456088   389.45892994  1132.59589578   903.74750919
  -263.69383465   150.01471275   685.60144337   929.90768251   679.82952031
 -1558.68804537   417.43386813  -888.22834647   479.91500016  1551.44707264
  -206.74577779  -237.19470014   541.50535277   873.50716948   495.00320109
   338.58761139   366.20432762  -235.90643403  -448.24924944  -338.10251852
